user_id,ensemble_score,rule_score,amount,location,transaction_type,risk_level
user1003,0.3729179228203626,0.1142857142857143,287.53,London,transfer,LOW
user1003,0.3870613056199782,0.31428571428571433,4606.45,Leeds,withdrawal,LOW
user1003,0.3335849277146567,0.14285714285714285,2986.74,Leeds,top-up,LOW
user1003,0.44216811390151045,0.31428571428571433,4832.97,Cardiff,deposit,LOW
user1003,0.4203662020372245,0.3714285714285714,4605.41,Manchester,cashout,LOW
user1003,0.4251563781742949,0.3714285714285714,4805.03,Glasgow,purchase,LOW
user1003,0.4138014665267836,0.3714285714285714,4619.87,Manchester,purchase,LOW
user1003,0.47286087879468935,0.14285714285714285,186.37,Cardiff,debit,LOW
user1003,0.3385276060855575,0.14285714285714285,2712.31,Manchester,deposit,LOW
user1003,0.3550682865411191,0.14285714285714285,4219.52,Liverpool,debit,LOW
user1003,0.443130287800457,0.2285714285714286,3622.31,,cashout,LOW
user1003,0.4957891747836211,0.39999999999999997,4861.62,Manchester,top-up,LOW
user1004,0.41966046314524275,0.14285714285714285,3806.97,Liverpool,top,LOW
user1004,0.37353592506444705,0.1142857142857143,2173.36,Cardiff,purchase,LOW
user1004,0.3711942994704964,0.2285714285714286,2224.03,Liverpool,purchase,LOW
user1004,0.377151392658305,0.14285714285714285,1677.55,Birmingham,cashout,LOW
user1004,0.5377697117423736,0.39999999999999997,4655.0,,withdrawal,MEDIUM
user1004,0.38981761682789084,0.14285714285714285,3525.09,Leeds,cashout,LOW
user1004,0.38037810481732537,0.14285714285714285,899.58,London,debit,LOW
user1004,0.3844544401599499,0.2285714285714286,858.73,Leeds,refund,LOW
user1004,0.40923049638053155,0.2285714285714286,2239.47,Glasgow,purchase,LOW
user1004,0.40816972608513635,0.14285714285714285,3220.76,,transfer,LOW
user1004,0.37202035929167443,0.14285714285714285,1045.78,Birmingham,debit,LOW
user1004,0.37637299352985587,0.2285714285714286,2940.61,Cardiff,refund,LOW
user1004,0.3524581522068241,0.1142857142857143,2495.74,London,refund,LOW
user1004,0.45953127499601054,0.2285714285714286,247.02,,withdrawal,LOW
user1004,0.34517958529921283,0.14285714285714285,2706.39,Manchester,withdrawal,LOW
user1004,0.3657186319406128,0.14285714285714285,2726.16,Leeds,debit,LOW
user1004,0.37364971032075517,0.14285714285714285,350.85,London,debit,LOW
user1004,0.4089706604186412,0.14285714285714285,3778.61,Leeds,deposit,LOW
user1004,0.37525047707565795,0.2285714285714286,2333.32,Manchester,cashout,LOW
user1004,0.4569376020406953,0.2285714285714286,4357.65,Manchester,purchase,LOW
user1004,0.37849283651352406,0.14285714285714285,1812.67,Manchester,debit,LOW
user1004,0.456654605757495,0.2285714285714286,4483.97,Manchester,cashout,LOW
user1004,0.3616806226209346,0.14285714285714285,884.72,Manchester,deposit,LOW
user1004,0.41503513718614116,0.2285714285714286,2365.73,Liverpool,top-up,LOW
user1004,0.36843350744489956,0.2285714285714286,1316.95,Glasgow,debit,LOW
user1004,0.35840942775728635,0.14285714285714285,3033.06,Liverpool,top-up,LOW
user1004,0.35019583767135665,0.14285714285714285,2266.94,London,debit,LOW
user1004,0.45363025697905845,0.2285714285714286,4271.49,Manchester,purchase,LOW
user1004,0.37719458296518205,0.2285714285714286,1051.28,London,purchase,LOW
user1004,0.41562837990001583,0.2285714285714286,3059.91,London,withdrawal,LOW
user1004,0.3821269085717233,0.2285714285714286,2235.94,Glasgow,withdrawal,LOW
user1004,0.4153292332741164,0.14285714285714285,437.88,,top-up,LOW
user1004,0.42716102393808475,0.19999999999999998,1176.19,London,transfer,LOW
user1004,0.43139009049289473,0.2285714285714286,2885.78,Birmingham,transfer,LOW
user1004,0.4232759559243942,0.14285714285714285,240.56,Liverpool,purchase,LOW
user1004,0.4112175924157344,0.14285714285714285,108.31,Birmingham,deposit,LOW
user1004,0.45268722543088374,0.2285714285714286,3892.42,Birmingham,deposit,LOW
user1004,0.3741560736871179,0.2285714285714286,2498.92,London,refund,LOW
user1004,0.41580332841043466,0.2285714285714286,166.4,Liverpool,purchase,LOW
user1004,0.43750004537349746,0.2,4095.26,Cardiff,refund,LOW
user1004,0.3597594624750947,0.14285714285714285,2230.88,Manchester,top-up,LOW
user1004,0.46128463511747964,0.1142857142857143,1506.79,Manchester,refund,LOW
user1004,0.3657371406966114,0.14285714285714285,4012.27,Birmingham,transfer,LOW
user1004,0.45910688246290426,0.3428571428571429,4661.29,London,withdrawal,LOW
user1004,0.4035473761631635,0.14285714285714285,1068.93,Manchester,debit,LOW
user1004,0.3492615918463983,0.14285714285714285,2998.32,Manchester,debit,LOW
user1004,0.4101638880127194,0.14285714285714285,1848.88,Manchester,deposit,LOW
user1004,0.42081711734680727,0.14285714285714285,4306.97,Birmingham,deposit,LOW
user1004,0.3832305380570054,0.14285714285714285,4154.15,Birmingham,debit,LOW
user1004,0.5258957674701796,0.2857142857142857,4987.69,Glasgow,top,MEDIUM
user1004,0.36661610801869693,0.14285714285714285,3108.96,London,withdrawal,LOW
user1004,0.43121471862297167,0.14285714285714285,188.59,Liverpool,deposit,LOW
user1004,0.4065427687027509,0.14285714285714285,2963.05,,refund,LOW
user1004,0.39371686908762005,0.19999999999999998,955.76,Birmingham,cashout,LOW
user1004,0.4036872685524242,0.2285714285714286,1075.37,Birmingham,debit,LOW
user1004,0.4227064889371553,0.14285714285714285,263.81,Glasgow,transfer,LOW
user1004,0.3931879956235612,0.14285714285714285,729.92,Glasgow,transfer,LOW
user1004,0.4388891317334973,0.14285714285714285,87.32,,debit,LOW
user1004,0.5225758336282198,0.2285714285714286,2187.26,,top-up,MEDIUM
user1004,0.4490330871103601,0.2285714285714286,314.85,London,withdrawal,LOW
user1004,0.36452371184493587,0.14285714285714285,1851.09,,deposit,LOW
user1004,0.4088177384566879,0.2285714285714286,2243.23,Cardiff,debit,LOW
user1004,0.3942471532504809,0.14285714285714285,4292.34,Cardiff,purchase,LOW
user1005,0.30777486578915964,0.14285714285714285,1702.59,London,refund,LOW
user1005,0.3075948630613223,0.14285714285714285,1366.85,Leeds,withdrawal,LOW
user1005,0.3797418230615528,0.1142857142857143,346.72,Birmingham,purchase,LOW
user1005,0.44700045791884513,0.2285714285714286,2453.63,London,top-up,LOW
user1005,0.3582211253172284,0.2285714285714286,1321.03,Leeds,withdrawal,LOW
user1005,0.3682924106455178,0.14285714285714285,4364.04,,debit,LOW
user1005,0.31414304023937534,0.14285714285714285,1202.09,London,withdrawal,LOW
user1005,0.40406048127114236,0.1142857142857143,3126.95,London,purchase,LOW
user1005,0.32872132734878956,0.14285714285714285,3582.41,Leeds,top-up,LOW
user1005,0.4457832668241065,0.31428571428571433,4738.39,Glasgow,top,LOW
user1005,0.3836719585718241,0.1142857142857143,2309.13,,top-up,LOW
user1005,0.31383029663243833,0.14285714285714285,388.34,Glasgow,debit,LOW
user1005,0.2895925081394065,0.14285714285714285,3309.42,Cardiff,transfer,NORMAL
user1005,0.3948645553078528,0.31428571428571433,4820.08,Manchester,cashout,LOW
user1005,0.36338266999225344,0.14285714285714285,887.56,Glasgow,top-up,LOW
user1005,0.3635299380362678,0.2285714285714286,1823.89,Manchester,top-up,LOW
user1005,0.32615630204047585,0.14285714285714285,2869.4,Liverpool,withdrawal,LOW
user1005,0.3360729429346804,0.14285714285714285,341.06,Cardiff,transfer,LOW
user1005,0.3695899744164054,0.2285714285714286,1155.67,None,debit,LOW
user1005,0.42522445396510444,0.2285714285714286,4004.43,Glasgow,purchase,LOW
user1005,0.38121409869353506,0.14285714285714285,994.31,Glasgow,withdrawal,LOW
user1005,0.35257768848648774,0.14285714285714285,477.54,Cardiff,transfer,LOW
user1005,0.325432044824754,0.14285714285714285,4268.5,Liverpool,top-up,LOW
user1005,0.395457920798972,0.2285714285714286,310.83,Birmingham,cashout,LOW
user1005,0.38170216223042136,0.2285714285714286,453.96,Manchester,purchase,LOW
user1005,0.3464204591465834,0.14285714285714285,3125.49,Manchester,transfer,LOW
user1005,0.3308891796411985,0.14285714285714285,3605.45,London,top-up,LOW
user1005,0.3350380810771547,0.14285714285714285,3345.47,Cardiff,withdrawal,LOW
user1005,0.36133991791660885,0.14285714285714285,1561.51,None,purchase,LOW
user1005,0.356469154608575,0.14285714285714285,2490.39,,purchase,LOW
user1005,0.38161867552300577,0.14285714285714285,4116.17,,deposit,LOW
user1005,0.42632008915014113,0.2285714285714286,1296.98,Liverpool,top,LOW
user1005,0.5086838680267012,0.19999999999999998,1210.15,Liverpool,top-up,MEDIUM
user1005,0.4414047571815959,0.2285714285714286,2776.67,,transfer,LOW
user1005,0.36770009438245543,0.14285714285714285,1138.45,Liverpool,withdrawal,LOW
user1005,0.31767482205386854,0.14285714285714285,3153.49,Manchester,debit,LOW
user1005,0.31862980078381786,0.14285714285714285,3280.94,Cardiff,refund,LOW
user1005,0.4356434164892729,0.31428571428571433,4977.03,London,transfer,LOW
user1005,0.46259911626967815,0.2285714285714286,2854.15,Liverpool,deposit,LOW
user1005,0.4012627694221071,0.2285714285714286,1666.82,Manchester,debit,LOW
user1005,0.32379663817740606,0.14285714285714285,587.92,Birmingham,deposit,LOW
user1005,0.32676534604812857,0.2285714285714286,1783.53,London,deposit,LOW
user1005,0.3354036342866693,0.14285714285714285,2784.03,Liverpool,withdrawal,LOW
user1005,0.42939116466636307,0.2285714285714286,1394.22,Leeds,top,LOW
user1005,0.36771731137322033,0.1142857142857143,3023.51,Cardiff,withdrawal,LOW
user1005,0.3214594427842655,0.14285714285714285,2806.65,Manchester,purchase,LOW
user1005,0.43752796966376295,0.1142857142857143,1243.51,Glasgow,top,LOW
user1005,0.473042752081877,0.2285714285714286,119.41,Manchester,cashout,LOW
user1005,0.33702343117053624,0.2285714285714286,2853.19,Glasgow,deposit,LOW
user1005,0.32545534412671406,0.1142857142857143,1335.94,Liverpool,deposit,LOW
user1005,0.3254025909468318,0.14285714285714285,1324.72,Leeds,cashout,LOW
user1005,0.32075490401822426,0.14285714285714285,902.47,Glasgow,withdrawal,LOW
user1005,0.31389739061148836,0.2285714285714286,890.5,London,debit,LOW
user1005,0.33770010985306875,0.14285714285714285,1935.13,Manchester,withdrawal,LOW
user1005,0.3178977715163501,0.14285714285714285,597.18,Liverpool,cashout,LOW
user1005,0.36073913926392087,0.2285714285714286,3531.78,Cardiff,purchase,LOW
user1005,0.3719135320293569,0.2285714285714286,3461.42,Birmingham,cashout,LOW
user1005,0.42478582646234364,0.2285714285714286,3005.99,Birmingham,withdrawal,LOW
user1005,0.31689110568294665,0.14285714285714285,3107.65,Leeds,refund,LOW
user1005,0.29943041953963867,0.14285714285714285,1088.31,Cardiff,withdrawal,NORMAL
user1005,0.4223661723234711,0.2,4326.41,,withdrawal,LOW
user1005,0.3465700511051355,0.2285714285714286,2156.62,Glasgow,transfer,LOW
